CustomerID,Gender,Age,Region,City,Branch,HasPartner,TenureYears,AccountType,HasMobileBanking,HasCreditCard,IsActiveMember,Balance_ETB,MonthlyServiceFee_ETB,NumberOfTransactions,Exited
5217606595165,Female,36,Amhara Region,Bahir Dar,Bilal Branch,Yes,6.2,Current,Yes,No,No,,148.44,,No
5525390396159,Male,44,Dire Dawa (Chartered City),Dire Dawa,Melka Jebdu Branch,Yes,2.9,Fixed,Yes,Yes,Yes,229.46,29.8,51.0,No
5257587547208,Male,35,Sidama Region,Hawassa,Tabor Branch,No,12.6,Current,Yes,Yes,Yes,28.04,,251.0,No
5403408829854,Male,65,Amhara Region,Dessie,Dessie Main Branch,No,10.0,Savings,No,Yes,Yes,12296.15,11.14,172.0,No
5438863984039,Male,29,Amhara Region,Lalibela,Lalibela Branch,No,6.0,Fixed,No,No,Yes,11365.54,118.95,154.0,No
5841068672515,Male,81,Dire Dawa (Chartered City),Dire Dawa,Melka Jebdu Branch,No,7.8,Fixed,Yes,No,Yes,16977.23,,219.0,No
5194064695629,Female,59,Oromia Region,Adama,Mojo Branch,Yes,2.7,Savings,No,Yes,Yes,2883.49,78.62,280.0,No
5817294203509,Male,62,Addis Ababa (Chartered City),Addis Ababa,Bole Branch,Yes,4.0,Savings,No,Yes,No,1950.38,80.05,283.0,Yes
5846563561259,Male,40,Addis Ababa (Chartered City),Addis Ababa,18 Mazoriya Branch,Yes,23.3,,No,,Yes,13284.15,177.25,167.0,No
5584373754116,Male,22,Addis Ababa (Chartered City),Addis Ababa,Ayat Branch,Yes,5.0,Current,No,No,Yes,15574.85,107.88,273.0,No
5652881256681,Male,21,Tigray Region,Mekelle,Mekelle Main Branch,No,11.1,Fixed,Yes,Yes,Yes,7362.81,,,No
5307917387550,,78,Tigray Region,Mekelle,Ayder Branch,No,,Savings,No,No,Yes,3763.12,11.98,,No
5816472543540,Female,49,Amhara Region,Debre Markos,Debre Markos Branch,Yes,17.1,Fixed,Yes,No,No,5887.47,178.44,160.0,No
5132507327282,Female,24,Addis Ababa (Chartered City),Addis Ababa,Megenagna Branch,Yes,9.2,Fixed,No,No,Yes,15397.01,112.22,242.0,No
5541717450056,Male,40,Harari Region,Harar,Harar Branch,No,15.5,Savings,No,Yes,No,10768.45,,30.0,Yes
5681546204868,Male,76,Sidama Region,Wondogenet,Wondogenet Branch,Yes,13.4,Fixed,No,No,Yes,14049.12,28.81,95.0,No
5946167567451,Male,39,Sidama Region,Hawassa,Hawassa Main Branch,Yes,8.5,Fixed,No,Yes,Yes,829.44,167.75,203.0,No
5153226497121,Male,43,Oromia Region,Ambo,Ambo Branch,Yes,8.1,,Yes,No,Yes,7368.81,114.13,270.0,No
5076022614131,Male,45,Amhara Region,Debre Birhan,Debre Birhan Branch,No,19.3,Savings,No,Yes,Yes,8696.32,167.32,,No
5005985553052,Male,51,Amhara Region,Mekane Selam,Mekane Selam Branch,,13.8,Fixed,Yes,No,Yes,2733.24,50.22,221.0,No
5534122501925,Female,23,Addis Ababa (Chartered City),Addis Ababa,Yeka Abado Branch,Yes,4.3,Fixed,Yes,Yes,Yes,15279.31,157.09,30.0,No
5420395261919,Female,26,Amhara Region,Debre Markos,Debre Markos Branch,No,8.6,Fixed,Yes,Yes,No,21972.81,123.93,139.0,No
5900785714772,Female,53,Oromia Region,Ambo,Ambo Branch,No,13.1,,Yes,No,No,5673.3,177.27,284.0,No
5388744099015,Male,81,Addis Ababa (Chartered City),Addis Ababa,Kazanchis Branch,Yes,12.4,Savings,No,Yes,Yes,4782.23,114.31,265.0,No
5451917647634,Female,24,Amhara Region,Bahir Dar,Giorgis Branch,No,10.9,Current,No,Yes,No,4409.61,137.76,244.0,Yes
5281511872076,Male,56,Addis Ababa (Chartered City),Addis Ababa,93 Mazoriya Branch,Yes,4.6,Fixed,Yes,No,Yes,2595.22,46.09,241.0,No
5712123358703,Male,57,Harari Region,Harar,Harar Branch,No,6.9,Fixed,No,Yes,Yes,1155.26,90.88,87.0,No
5920997735976,Female,82,Amhara Region,Bahir Dar,Bahir Dar Stadium Branch,Yes,5.0,Fixed,No,Yes,No,,116.21,163.0,Yes
5892410131552,Female,81,Addis Ababa (Chartered City),Addis Ababa,CMC Branch,No,6.8,Savings,Yes,No,No,19827.1,,119.0,No
5829357416554,Female,28,Tigray Region,Mekelle,Mekelle Main Branch,No,7.9,Savings,Yes,No,Yes,15403.91,91.34,286.0,No
5361777812330,Male,75,Amhara Region,Mekane Selam,Mekane Selam Branch,Yes,2.0,Savings,Yes,Yes,Yes,1903.09,119.64,62.0,No
5815942127334,Male,85,Sidama Region,Hawassa,Tabor Branch,Yes,9.5,Fixed,Yes,Yes,Yes,12805.22,128.1,120.0,No
5254367877104,Female,77,SNNPR (Southern Nations),Wolaita Sodo,Wolaita Sodo Branch,Yes,3.8,Current,Yes,No,No,,30.67,281.0,No
5835285635894,Male,80,Sidama Region,Wondogenet,Wondogenet Branch,No,16.1,Fixed,No,No,Yes,10489.99,124.17,228.0,No
5163810890518,Male,25,Somali Region,Jijiga,Jijiga Taiwan Branch,Yes,7.3,Savings,No,Yes,Yes,8052.96,69.98,88.0,No
5752383747261,Male,61,Amhara Region,Woldiya,Woldiya Branch,No,2.0,Current,No,Yes,No,6978.95,148.79,22.0,Yes
5435250236076,Female,75,Oromia Region,Adama,Adama Main Branch,Yes,30.0,Savings,No,Yes,No,,91.16,284.0,Yes
5933710524182,Female,72,Gambella Region,Gambella,Gambella New Land Sub Branch,No,4.2,Current,No,No,Yes,8174.6,16.37,202.0,No
5485525884517,Male,66,Sidama Region,Yirgachefe,Yirgachefe Branch,Yes,4.6,Fixed,No,Yes,No,8838.08,19.07,299.0,Yes
5565472976429,Female,48,Amhara Region,Gondar,Azezo Branch,Yes,20.2,Fixed,Yes,Yes,No,2836.44,175.85,53.0,No
5667232444572,Female,55,Dire Dawa (Chartered City),Dire Dawa,Melka Jebdu Branch,Yes,23.8,Fixed,Yes,Yes,No,,42.92,152.0,Yes
5909143036165,Male,83,Addis Ababa (Chartered City),Addis Ababa,93 Mazoriya Branch,No,6.3,Current,No,Yes,Yes,,143.84,32.0,No
5059871803214,Female,25,Oromia Region,Jimma,Agaro Branch,Yes,9.0,Savings,Yes,Yes,No,4495.88,53.34,217.0,No
5878259360176,Female,48,SNNPR (Southern Nations),Dilla,Dilla Branch,Yes,13.7,Savings,No,No,No,12871.41,97.43,105.0,Yes
5078114945941,Male,41,Tigray Region,Mekelle,Mekelle Main Branch,Yes,30.0,Fixed,Yes,Yes,No,19.59,50.46,120.0,Yes
5352591774889,Female,62,Addis Ababa (Chartered City),Addis Ababa,Bole Branch,,16.4,Current,No,No,Yes,21786.46,154.19,225.0,No
5835925522624,Male,30,Addis Ababa (Chartered City),Addis Ababa,Ayat Branch,Yes,3.5,Savings,No,Yes,No,4217.15,149.98,5.0,Yes
5330948227651,Male,88,SNNPR (Southern Nations),Wolaita Sodo,Wolaita Sodo Branch,No,4.7,Fixed,Yes,No,Yes,,82.06,198.0,No
5665267976463,,19,Dire Dawa (Chartered City),Dire Dawa,Melka Jebdu Branch,Yes,5.3,,Yes,Yes,No,5623.35,42.85,67.0,No
5524394392460,Female,18,Oromia Region,Ambo,Ambo Branch,No,2.3,Savings,No,No,No,2588.22,158.98,197.0,Yes
5214500520287,Female,25,SNNPR (Southern Nations),Dilla,Dilla Branch,Yes,8.6,Savings,Yes,Yes,Yes,13759.48,82.79,212.0,No
5698161830471,Female,66,Sidama Region,Wondogenet,Wondogenet Branch,Yes,9.6,Savings,Yes,No,No,7132.76,83.27,237.0,No
5917927713191,Female,48,SNNPR (Southern Nations),Wolaita Sodo,Wolaita Sodo Branch,No,9.5,,No,No,No,4576.75,105.41,166.0,Yes
5915687876004,Female,42,Sidama Region,Hawassa,Hawassa Main Branch,Yes,5.7,Fixed,No,No,No,8802.16,59.58,69.0,Yes
5150388386253,Male,72,Addis Ababa (Chartered City),Addis Ababa,Misrak Gerji Branch,No,4.3,Savings,Yes,No,No,12242.93,84.74,35.0,No
5586876293149,Male,86,Amhara Region,Lalibela,Lalibela Branch,No,7.4,Current,Yes,Yes,Yes,10809.68,,19.0,No
5513750298014,Male,59,Addis Ababa (Chartered City),Addis Ababa,Ayat Branch,No,12.5,Fixed,No,Yes,Yes,2884.48,85.34,279.0,No
5848544885201,Male,62,Tigray Region,Mekelle,Mekelle Main Branch,Yes,8.9,Savings,Yes,Yes,Yes,801.73,40.66,33.0,No
5188114486101,Male,33,Addis Ababa (Chartered City),Addis Ababa,93 Mazoriya Branch,No,4.4,Fixed,No,Yes,Yes,1147.26,159.91,218.0,No
5096010229533,Male,76,Amhara Region,Woldiya,Woldiya Branch,,16.9,Savings,Yes,Yes,No,4417.92,148.83,231.0,No
5938243342676,Female,24,SNNPR (Southern Nations),Arba Minch,Arba Minch Branch,No,4.5,Fixed,No,Yes,No,41204.81,102.99,226.0,Yes
5034736494226,Female,43,SNNPR (Southern Nations),Mizan Aman,Mizan Aman Branch,Yes,2.3,Savings,Yes,No,Yes,1499.68,38.8,181.0,No
5688468824046,Male,65,Oromia Region,Bishoftu,Bishoftu Branch,No,4.1,Fixed,Yes,No,No,8005.64,53.24,,No
5294012502035,Female,40,Oromia Region,Adama,Adama Main Branch,No,11.2,Current,No,Yes,Yes,173.58,151.55,272.0,No
5089543963265,Male,63,Oromia Region,Ambo,Ambo Branch,No,7.1,Savings,No,No,Yes,5534.36,22.12,59.0,No
5748314955723,Female,62,Addis Ababa (Chartered City),Addis Ababa,Airport Branch,Yes,1.7,Savings,Yes,Yes,No,1416.81,55.09,275.0,Yes
5859833943208,Male,74,Addis Ababa (Chartered City),Addis Ababa,Ayat Branch,Yes,,Current,No,Yes,Yes,850.13,128.01,177.0,No
5356118324056,Female,69,Oromia Region,Ambo,Ambo Branch,Yes,5.3,Current,Yes,,Yes,,145.02,3.0,No
5728937213160,,44,SNNPR (Southern Nations),Halaba,Halaba Kulito Branch,Yes,0.7,,Yes,No,Yes,14568.69,80.1,39.0,No
5246360769256,Male,62,SNNPR (Southern Nations),Mizan Aman,Mizan Aman Branch,Yes,9.5,Savings,No,No,Yes,2298.03,169.5,263.0,No
5067820356416,Male,48,Oromia Region,Jimma,Jimma Main Branch,No,4.5,Current,Yes,No,No,554.96,152.51,123.0,Yes
5949146194711,Male,87,Oromia Region,Jimma,Jimma Main Branch,No,7.8,Savings,No,Yes,Yes,1174.48,127.71,251.0,No
5442009499703,Male,77,Somali Region,Jijiga,Jijiga Taiwan Branch,Yes,3.3,Fixed,Yes,No,No,9226.92,176.13,96.0,No
5843746240570,Male,55,Amhara Region,Bahir Dar,Bahir Dar Stadium Branch,,5.4,Savings,Yes,Yes,No,4670.71,20.95,214.0,No
5028447202573,Male,85,Addis Ababa (Chartered City),Addis Ababa,Balcha Branch,No,14.5,Fixed,Yes,No,No,,74.02,124.0,Yes
5485155730341,Female,25,Tigray Region,Mekelle,Mekelle Main Branch,,5.3,Savings,Yes,No,No,1896.25,107.38,88.0,No
5080183606909,Female,89,Oromia Region,Adama,Mojo Branch,,12.1,Current,Yes,No,No,24217.399999999998,60.27,187.0,No
5073831171096,Female,21,Dire Dawa (Chartered City),Dire Dawa,Dire Dawa Main Branch,Yes,12.4,Savings,No,Yes,Yes,2123.3,,129.0,No
5837003438046,Female,39,Amhara Region,Gondar,Gondar Main Branch,Yes,7.8,Savings,No,Yes,No,46057.51,,,Yes
5316909139779,Female,63,Oromia Region,Bekoji,Bekoji Branch,Yes,4.1,Fixed,No,No,Yes,4965.8,141.91,105.0,No
5086531439004,Male,60,Oromia Region,Metu,Metu Branch,No,11.2,Current,Yes,No,Yes,520.25,,,No
5556624995920,Male,63,Oromia Region,Asella,Asella Branch,Yes,1.3,Current,Yes,No,No,10612.2,118.02,26.0,No
5266514691593,Female,31,Amhara Region,Dessie,Dessie Main Branch,No,3.2,Fixed,Yes,No,Yes,12442.11,114.32,16.0,No
5797936289153,Male,77,Addis Ababa (Chartered City),Addis Ababa,Balcha Branch,Yes,4.9,Fixed,Yes,No,No,2964.62,16.51,83.0,No
5497807982694,Male,31,Addis Ababa (Chartered City),Addis Ababa,Megenagna Branch,Yes,30.0,,Yes,No,No,11244.73,177.71,80.0,No
5199647815508,Female,90,Addis Ababa (Chartered City),Addis Ababa,Kotebe Zero Hulet Branch,Yes,8.4,Current,No,Yes,No,4534.41,150.87,268.0,Yes
5877130729181,Male,69,Sidama Region,Wondogenet,Wondogenet Branch,Yes,2.1,Current,No,Yes,Yes,12264.72,135.94,7.0,No
5999389123966,Male,36,Addis Ababa (Chartered City),Addis Ababa,Kazanchis Branch,Yes,4.6,,No,No,Yes,10293.14,107.97,72.0,No
5806465917633,Female,34,SNNPR (Southern Nations),Wolkite,Wolkite Branch,Yes,12.1,Savings,Yes,,Yes,4932.08,132.69,,No
5424559132658,Female,42,Addis Ababa (Chartered City),Addis Ababa,Yeka Abado Branch,Yes,,,Yes,Yes,Yes,358.99,135.02,296.0,No
5346213461295,Female,49,Amhara Region,Lalibela,Lalibela Branch,No,7.7,Current,Yes,No,Yes,30516.38,62.81,172.0,No
5808090610411,Female,50,SNNPR (Southern Nations),Dilla,Dilla Branch,Yes,7.9,Savings,No,No,No,18274.68,75.92,128.0,Yes
5120334200310,Male,35,Addis Ababa (Chartered City),Addis Ababa,Head Office,No,1.1,Fixed,No,No,No,6147.77,53.36,266.0,Yes
5521243282982,Male,41,Oromia Region,Adama,Aba Geda Branch,No,10.7,,No,No,Yes,5897.29,144.45,158.0,No
5371197483730,Female,89,Sidama Region,Hawassa,Hawassa Tabor Branch,Yes,5.6,Savings,No,Yes,No,10092.9,17.85,217.0,Yes
5706325179902,Male,57,Dire Dawa (Chartered City),Dire Dawa,Melka Jebdu Branch,No,,Fixed,No,Yes,No,2794.9,55.29,226.0,Yes
5362787373016,Female,32,Gambella Region,Gambella,Gambella New Land Sub Branch,Yes,4.5,Current,Yes,,No,5262.95,80.93,213.0,No
5802335027234,Female,64,SNNPR (Southern Nations),Dilla,Dilla Branch,No,20.1,Current,No,Yes,Yes,3993.35,95.4,19.0,No
5756009267245,Male,37,Amhara Region,Bahir Dar,Bahir Dar Stadium Branch,No,5.5,Fixed,No,No,Yes,15215.26,39.31,,No
5871072041282,Male,56,Oromia Region,Jimma,Jimma Arju Branch,Yes,3.6,Fixed,Yes,Yes,No,4818.36,15.45,273.0,No
5044044180114,Female,30,Somali Region,Jijiga,Jijiga Branch,No,10.3,Fixed,Yes,No,No,2726.59,100.21,120.0,No
5386204035727,Male,77,Oromia Region,Shashemene,Shashemene Branch,Yes,13.4,Current,Yes,No,No,7081.12,125.87,272.0,No
5212101201518,Female,55,Amhara Region,Mekane Selam,Mekane Selam Branch,Yes,2.5,Fixed,Yes,No,Yes,2283.2,26.68,183.0,No
5154502243723,Male,83,Amhara Region,Bahir Dar,Giorgis Branch,Yes,6.9,Fixed,Yes,No,Yes,6254.44,93.31,171.0,No
5321748907231,Female,31,Somali Region,Jijiga,Jijiga Taiwan Branch,Yes,8.8,Savings,Yes,Yes,Yes,6845.36,14.21,166.0,No
5219636109673,Male,72,SNNPR (Southern Nations),Wolaita Sodo,Wolaita Sodo Branch,No,9.4,Savings,Yes,No,Yes,9558.47,62.16,215.0,No
5145588900926,Female,29,Sidama Region,Hawassa,Hawassa Tabor Branch,Yes,11.6,Current,Yes,Yes,Yes,38557.45,,95.0,No
5782152212264,Female,60,Addis Ababa (Chartered City),Addis Ababa,Bole Branch,No,2.0,Fixed,Yes,No,No,,40.6,110.0,No
5352047012021,Female,77,Addis Ababa (Chartered City),Addis Ababa,Airport Branch,Yes,6.1,Fixed,No,Yes,Yes,5253.35,27.14,75.0,No
5029505780023,,54,Sidama Region,Hawassa,Hawassa Tabor Branch,,4.0,Fixed,No,,Yes,4358.16,48.11,35.0,No
5121214434580,Female,88,Tigray Region,Mekelle,Ayder Branch,No,18.9,Fixed,No,Yes,Yes,,136.17,28.0,No
5457267116722,,22,Addis Ababa (Chartered City),Addis Ababa,Ayat Branch,No,24.5,Current,No,Yes,No,4697.42,43.22,174.0,Yes
5976254651092,Male,42,SNNPR (Southern Nations),Dilla,Dilla Branch,No,18.1,Savings,Yes,No,No,12727.79,,25.0,No
5766957519139,Female,33,Oromia Region,Jimma,Agaro Branch,No,8.7,Current,Yes,Yes,Yes,10054.45,135.13,29.0,No
5449116071049,Female,42,Oromia Region,Adama,Adama Main Branch,,19.5,Current,Yes,No,No,5853.62,138.08,236.0,No
5555230283355,Female,52,Amhara Region,Dessie,Dessie Main Branch,Yes,10.5,Fixed,Yes,No,Yes,28979.98,144.62,283.0,No
5218893747061,Female,48,Gambella Region,Gambella,Gambella New Land Sub Branch,Yes,,Fixed,Yes,No,Yes,6778.15,37.76,276.0,No
5437958695971,Male,77,Dire Dawa (Chartered City),Dire Dawa,Dire Dawa Main Branch,No,2.5,Fixed,No,No,Yes,20622.51,44.53,120.0,No
5270432819444,Male,90,Tigray Region,Mekelle,Mekelle Main Branch,Yes,8.2,Fixed,No,Yes,No,20704.21,73.2,296.0,Yes
5891684842932,Female,44,Oromia Region,Nekemte,Nekemte Main Branch,No,19.2,Fixed,Yes,Yes,No,773.44,,206.0,Yes
5571749188758,Male,41,Tigray Region,Mekelle,Ayder Branch,Yes,16.3,,No,Yes,No,25683.86,15.1,63.0,Yes
5599430997235,Male,66,Amhara Region,Bahir Dar,Bahir Dar Stadium Branch,Yes,10.6,Current,Yes,No,Yes,7662.52,107.37,280.0,No
5134873915965,Female,64,Addis Ababa (Chartered City),Addis Ababa,Kazanchis Branch,No,26.0,Fixed,Yes,No,No,2453.67,157.37,89.0,No
5136705582778,Female,56,Amhara Region,Lalibela,Lalibela Branch,No,7.7,Fixed,Yes,Yes,No,10693.24,12.22,221.0,No
5719049075801,Male,62,Addis Ababa (Chartered City),Addis Ababa,Bole Branch,No,3.7,Savings,No,,Yes,683.57,174.83,27.0,No
5984059659381,Male,34,Amhara Region,Gondar,Azezo Branch,No,2.4,Current,No,Yes,Yes,605.89,143.04,273.0,No
5315463820939,Female,50,Addis Ababa (Chartered City),Addis Ababa,Yeka Abado Branch,No,7.6,Current,No,Yes,No,21267.47,82.43,45.0,Yes
5086677163526,Female,38,Sidama Region,Hawassa,Tabor Branch,No,7.9,Fixed,Yes,No,No,1642.84,116.81,61.0,No
5829728189971,Female,44,Oromia Region,Bishoftu,Bishoftu Branch,,8.3,Savings,Yes,No,Yes,667.09,138.95,197.0,No
5006551188199,Male,69,Oromia Region,Ziway,Ziway Branch,Yes,18.9,,No,No,Yes,2720.17,175.22,,No
5151388154504,Male,29,Addis Ababa (Chartered City),Addis Ababa,Kotebe Zero Hulet Branch,No,2.5,Fixed,Yes,No,No,2406.4,134.76,110.0,No
5310001730607,Male,39,Amhara Region,Dessie,Dessie Main Branch,Yes,7.7,Savings,No,,Yes,1435.97,139.37,131.0,No
5903226656367,,58,Oromia Region,Jimma,Jimma Main Branch,,5.0,Current,No,No,Yes,195.91,63.9,48.0,No
5137376207917,Male,20,SNNPR (Southern Nations),Arba Minch,Arba Minch Branch,No,23.5,Current,Yes,Yes,Yes,2176.91,110.7,98.0,No
5122569174699,Female,76,Addis Ababa (Chartered City),Addis Ababa,Misrak Gerji Branch,Yes,30.0,Savings,Yes,Yes,Yes,2466.39,36.78,62.0,No
5373069902164,Male,33,SNNPR (Southern Nations),Arba Minch,Arba Minch Branch,No,6.6,Savings,Yes,Yes,No,4348.21,102.32,271.0,No
5291826887139,Male,70,SNNPR (Southern Nations),Dilla,Dilla Branch,Yes,2.6,Fixed,No,Yes,No,7244.05,25.37,35.0,Yes
5747378054350,Male,78,Dire Dawa (Chartered City),Dire Dawa,Dire Dawa Taiwan Branch,Yes,18.2,Fixed,No,Yes,Yes,373.87,48.83,235.0,No
5068911693872,Male,43,Oromia Region,Jimma,Agaro Branch,No,12.3,Fixed,Yes,No,No,5365.92,146.35,,No
5678018586695,Male,36,Oromia Region,Ziway,Ziway Branch,Yes,2.5,Savings,Yes,No,Yes,10357.43,,13.0,No
5904801179924,Female,84,Oromia Region,Jimma,Agaro Branch,No,7.6,Current,No,Yes,No,3716.84,19.2,161.0,Yes
5836603436455,Female,41,Addis Ababa (Chartered City),Addis Ababa,Ayat Branch,Yes,17.6,Current,No,No,Yes,6472.0,21.47,3.0,No
5073093246174,Male,49,SNNPR (Southern Nations),Halaba,Halaba Kulito Branch,No,2.3,Savings,Yes,No,No,7604.87,132.59,202.0,No
5103126016938,Male,24,Oromia Region,Ambo,Ambo Branch,No,3.6,Current,Yes,Yes,Yes,11616.88,59.85,117.0,No
5072632826949,Female,86,Somali Region,Jijiga,Jijiga Branch,No,14.9,Current,No,Yes,Yes,,29.97,204.0,No
5936741258577,Male,49,Oromia Region,Adama,Mojo Branch,No,2.5,Savings,Yes,No,No,557.1,81.78,252.0,Yes
5256047766968,Male,41,Sidama Region,Wondogenet,Wondogenet Branch,No,8.4,Fixed,Yes,Yes,No,,124.85,83.0,No
5523360027914,Male,40,Oromia Region,Jimma,Agaro Branch,Yes,,Savings,No,,Yes,3615.02,11.42,74.0,No
5327973314836,Male,33,Oromia Region,Asella,Asella Branch,No,8.0,Current,No,No,No,11475.19,,36.0,Yes
5942821677361,,23,Addis Ababa (Chartered City),Addis Ababa,18 Mazoriya Branch,No,6.8,Current,Yes,Yes,No,5902.55,38.77,71.0,No
5956477230414,Male,50,Sidama Region,Yirgachefe,Yirgachefe Branch,,18.9,Current,No,Yes,No,1094.25,123.94,231.0,Yes
5161937702496,Female,73,Addis Ababa (Chartered City),Addis Ababa,Megenagna Branch,No,12.3,Savings,Yes,Yes,No,19109.74,177.89,,No
5588689165313,Female,88,Oromia Region,Ambo,Ambo Branch,,14.2,Fixed,No,Yes,Yes,2782.68,105.35,284.0,No
5360915014268,Male,80,Addis Ababa (Chartered City),Addis Ababa,Airport Branch,No,5.7,Fixed,Yes,Yes,No,7794.3,156.94,,No
5230906738427,Male,77,SNNPR (Southern Nations),Dilla,Dilla Branch,Yes,,Fixed,No,No,Yes,3342.98,29.51,218.0,No
5548822664002,Male,24,Oromia Region,Ziway,Ziway Branch,No,30.0,Current,Yes,Yes,Yes,12236.94,87.45,48.0,No
5535902614639,Male,22,Sidama Region,Hawassa,Hawassa Main Branch,Yes,4.3,Fixed,Yes,No,No,30774.09,115.41,268.0,No
5574960893329,Female,52,Addis Ababa (Chartered City),Addis Ababa,CMC Branch,Yes,17.4,Fixed,No,No,Yes,6140.76,157.96,46.0,No
5525938915959,Female,79,Oromia Region,Jimma,Jimma Arju Branch,No,9.7,Current,No,Yes,No,4009.8,139.41,218.0,Yes
5081968450832,Male,50,Addis Ababa (Chartered City),Addis Ababa,Misrak Gerji Branch,No,30.0,Fixed,No,No,No,2795.32,102.56,33.0,Yes
5743206077737,Male,20,Amhara Region,Bahir Dar,Giorgis Branch,No,3.9,Current,No,Yes,No,34537.73,152.45,,Yes
5361905474961,Female,88,Addis Ababa (Chartered City),Addis Ababa,Megenagna Branch,No,1.9,Current,Yes,No,No,2922.72,115.63,,Yes
5541786859023,,23,SNNPR (Southern Nations),Wolkite,Wolkite Branch,,,Current,Yes,Yes,Yes,7367.75,155.5,224.0,No
5688155532685,Male,27,SNNPR (Southern Nations),Wolaita Sodo,Wolaita Sodo Branch,No,3.9,Savings,No,Yes,Yes,1174.02,119.29,246.0,No
5122251960734,Female,66,Addis Ababa (Chartered City),Addis Ababa,Piazza Branch,,13.4,Current,No,No,No,43535.68,38.71,166.0,Yes
5612907474612,Female,70,Sidama Region,Hawassa,Hawassa Main Branch,Yes,8.4,Savings,Yes,Yes,No,25520.22,154.57,94.0,No
5013007440016,Female,30,Addis Ababa (Chartered City),Addis Ababa,Head Office,Yes,9.2,Current,Yes,No,No,6111.26,85.88,131.0,No
5509913280648,Male,24,SNNPR (Southern Nations),Dilla,Dilla Branch,Yes,8.1,Savings,No,No,No,1035.56,162.23,243.0,Yes
5167693687313,Female,41,Sidama Region,Hawassa,Hawassa Tabor Branch,No,27.4,Savings,No,Yes,No,3280.44,148.04,19.0,Yes
5677756122454,Male,40,Amhara Region,Bahir Dar,Bahir Dar Stadium Branch,Yes,17.0,Savings,Yes,Yes,Yes,8530.01,83.63,149.0,No
5164379685594,,33,Addis Ababa (Chartered City),Addis Ababa,Megenagna Branch,No,11.4,Current,No,No,Yes,69.24,15.35,110.0,No
5156347935823,Female,40,Addis Ababa (Chartered City),Addis Ababa,Piazza Branch,No,5.1,Savings,No,No,No,2715.07,161.43,130.0,Yes
5614284657183,Female,22,Tigray Region,Mekelle,Mekelle Main Branch,No,6.8,,Yes,No,No,695.49,157.08,146.0,Yes
5792525799766,Male,23,Oromia Region,Adama,Adama Main Branch,No,17.3,Current,Yes,Yes,Yes,9243.78,140.3,135.0,No
5875927495001,Male,45,SNNPR (Southern Nations),Dilla,Dilla Branch,No,3.4,Savings,Yes,Yes,No,6426.32,,184.0,No
5024670848850,Male,87,Tigray Region,Mekelle,Ayder Branch,Yes,20.0,Current,Yes,No,Yes,2828.93,82.76,298.0,No
5357944374493,Male,87,SNNPR (Southern Nations),Mizan Aman,Mizan Aman Branch,No,,Current,Yes,Yes,Yes,4279.84,163.73,263.0,No
5956235184115,Male,21,Oromia Region,Jimma,Abu Abajifar Sub Branch,Yes,6.4,Current,No,No,Yes,7642.12,99.99,61.0,No
5392223637861,Female,73,Oromia Region,Jimma,Abu Abajifar Sub Branch,No,13.4,Savings,No,No,Yes,21551.58,100.42,131.0,No
5636135468865,Male,87,Amhara Region,Gondar,Gondar Main Branch,Yes,6.1,Current,Yes,Yes,No,9464.34,26.16,207.0,No
5534565028357,Female,37,Tigray Region,Mekelle,Ayder Branch,Yes,4.3,Current,Yes,Yes,No,9168.77,164.25,260.0,No
5395290140404,Female,44,Amhara Region,Bahir Dar,Bilal Branch,No,5.6,Current,No,Yes,Yes,8581.86,124.8,129.0,No
5453124732638,Female,55,Amhara Region,Mekane Selam,Mekane Selam Branch,No,5.8,Fixed,Yes,Yes,No,521.81,50.97,41.0,Yes
5413426432808,Female,31,Oromia Region,Ziway,Ziway Branch,No,13.1,Current,Yes,,Yes,549.45,43.37,60.0,No
5293723450608,Female,23,Addis Ababa (Chartered City),Addis Ababa,Yeka Abado Branch,Yes,7.7,Savings,Yes,Yes,Yes,13971.47,141.64,299.0,No
5255542407961,Female,49,Amhara Region,Debre Markos,Debre Markos Branch,,8.4,Fixed,No,No,Yes,20632.66,84.07,254.0,No
5466578325120,Female,32,Amhara Region,Lalibela,Lalibela Branch,Yes,7.7,Fixed,Yes,Yes,Yes,19364.23,24.41,206.0,No
5305498054360,Male,24,Harari Region,Harar,Harar Branch,No,21.3,Current,No,Yes,Yes,10448.27,98.32,21.0,No
5416709027574,Female,72,Addis Ababa (Chartered City),Addis Ababa,Megenagna Branch,No,,Fixed,Yes,Yes,No,,42.68,134.0,No
5767299574425,Male,67,Oromia Region,Jimma,Jimma Main Branch,,,Current,No,Yes,Yes,7131.74,98.6,210.0,No
5225016339978,,66,Oromia Region,Adama,Wonji Branch,Yes,19.0,Savings,No,No,No,70224.89,,152.0,Yes
5530985081287,Female,28,Amhara Region,Gondar,Azezo Branch,No,,Fixed,No,Yes,Yes,1185.75,23.93,298.0,No
5505957069550,Male,39,Oromia Region,Bekoji,Bekoji Branch,,17.8,Current,Yes,Yes,No,39.13,103.79,229.0,Yes
5973691538053,Male,81,Amhara Region,Gondar,Gondar Main Branch,Yes,12.1,Fixed,No,No,Yes,9382.72,176.6,41.0,No
5957518752393,Male,19,Harari Region,Harar,Harar Branch,No,2.6,Fixed,Yes,No,Yes,10774.4,22.73,85.0,No
